video_id,label,frames,label_id,shape,format
132384,Doing other things,37,0,"(100, 176)",JPEG
132403,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
132409,Doing other things,37,0,"(100, 176)",JPEG
132410,Doing other things,37,0,"(100, 100)",JPEG
132416,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
132444,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
132464,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
132466,Doing other things,37,0,"(100, 132)",JPEG
132491,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
132493,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
132502,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
132525,Doing other things,37,0,"(100, 176)",JPEG
132531,Doing other things,37,0,"(100, 176)",JPEG
132537,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
132569,Doing other things,37,0,"(100, 176)",JPEG
132572,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
132575,Doing other things,37,0,"(100, 176)",JPEG
132600,Stop Sign,37,14,"(100, 176)",JPEG
132618,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
132619,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
132634,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
132636,Doing other things,37,0,"(100, 176)",JPEG
132638,Doing other things,37,0,"(100, 176)",JPEG
132658,Doing other things,37,0,"(100, 176)",JPEG
132663,Doing other things,37,0,"(100, 132)",JPEG
132674,Stop Sign,37,14,"(100, 176)",JPEG
132676,Stop Sign,37,14,"(100, 176)",JPEG
132685,Stop Sign,37,14,"(100, 132)",JPEG
132690,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
132692,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
132696,Doing other things,37,0,"(100, 132)",JPEG
132702,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
132704,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
132706,Doing other things,37,0,"(100, 132)",JPEG
132729,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
132733,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
132735,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
132744,Stop Sign,37,14,"(100, 132)",JPEG
132765,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
132778,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
132789,Stop Sign,37,14,"(100, 176)",JPEG
132797,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
132803,Doing other things,37,0,"(100, 176)",JPEG
132819,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
132843,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
132844,Doing other things,37,0,"(100, 176)",JPEG
132854,Stop Sign,37,14,"(100, 176)",JPEG
132856,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
132859,Stop Sign,37,14,"(100, 176)",JPEG
132867,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
132887,Doing other things,37,0,"(100, 176)",JPEG
132892,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
132902,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
132906,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
132915,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
132926,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
132939,Stop Sign,37,14,"(100, 176)",JPEG
132955,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
132982,Doing other things,37,0,"(100, 176)",JPEG
133015,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
133017,Doing other things,37,0,"(100, 176)",JPEG
133030,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
133036,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
133038,Doing other things,37,0,"(100, 132)",JPEG
133047,Doing other things,37,0,"(100, 176)",JPEG
133054,Stop Sign,37,14,"(100, 132)",JPEG
133067,Doing other things,37,0,"(100, 132)",JPEG
133069,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
133080,Doing other things,37,0,"(100, 176)",JPEG
133083,Doing other things,37,0,"(100, 176)",JPEG
133087,Doing other things,37,0,"(100, 176)",JPEG
133089,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
133094,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
133098,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
133118,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
133122,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
133127,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
133134,Doing other things,37,0,"(100, 176)",JPEG
133135,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
133150,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
133157,Doing other things,37,0,"(100, 132)",JPEG
133160,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
133161,Stop Sign,37,14,"(100, 176)",JPEG
133166,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
133173,Doing other things,37,0,"(100, 176)",JPEG
133175,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
133180,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
133187,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
133189,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
133194,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
133206,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
133210,Stop Sign,37,14,"(100, 176)",JPEG
133215,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
133230,Doing other things,37,0,"(100, 176)",JPEG
133240,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
133247,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
133248,Stop Sign,37,14,"(100, 176)",JPEG
133251,Stop Sign,37,14,"(100, 132)",JPEG
133266,Doing other things,37,0,"(100, 176)",JPEG
133274,Doing other things,37,0,"(100, 176)",JPEG
133293,Doing other things,37,0,"(100, 176)",JPEG
133300,Doing other things,37,0,"(100, 176)",JPEG
133306,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
133307,Doing other things,37,0,"(100, 176)",JPEG
133316,Doing other things,37,0,"(100, 176)",JPEG
133334,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
133347,Stop Sign,37,14,"(100, 176)",JPEG
133372,Stop Sign,37,14,"(100, 176)",JPEG
133414,Doing other things,37,0,"(100, 176)",JPEG
133418,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
133421,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
133436,Doing other things,37,0,"(100, 176)",JPEG
133447,Doing other things,37,0,"(100, 176)",JPEG
133450,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
133462,Doing other things,37,0,"(100, 176)",JPEG
133508,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
133535,Stop Sign,37,14,"(100, 176)",JPEG
133536,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
133540,Doing other things,37,0,"(100, 176)",JPEG
133608,Stop Sign,37,14,"(100, 176)",JPEG
133626,Stop Sign,37,14,"(100, 176)",JPEG
133627,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
133632,Doing other things,37,0,"(100, 176)",JPEG
133635,Doing other things,37,0,"(100, 176)",JPEG
133636,Stop Sign,37,14,"(100, 176)",JPEG
133638,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
133652,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
133684,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
133721,Doing other things,37,0,"(100, 132)",JPEG
133727,Doing other things,37,0,"(100, 176)",JPEG
133752,Doing other things,37,0,"(100, 176)",JPEG
133760,Doing other things,37,0,"(100, 176)",JPEG
133769,Stop Sign,37,14,"(100, 176)",JPEG
133778,Doing other things,37,0,"(100, 176)",JPEG
133786,Doing other things,37,0,"(100, 176)",JPEG
133789,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
133800,Doing other things,37,0,"(100, 176)",JPEG
133807,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
133808,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
133812,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
133814,Stop Sign,37,14,"(100, 176)",JPEG
133840,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
133851,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
133860,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
133866,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
133871,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
133891,Stop Sign,37,14,"(100, 176)",JPEG
133900,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
133904,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
133911,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
133914,Doing other things,37,0,"(100, 132)",JPEG
133919,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
133937,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
133942,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
133943,Stop Sign,37,14,"(100, 176)",JPEG
133947,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
133950,Doing other things,37,0,"(100, 176)",JPEG
133953,Stop Sign,37,14,"(100, 176)",JPEG
133954,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
133956,Stop Sign,37,14,"(100, 176)",JPEG
133957,Doing other things,37,0,"(100, 176)",JPEG
133960,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
133969,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
133975,Stop Sign,37,14,"(100, 176)",JPEG
133979,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
133983,Doing other things,37,0,"(100, 176)",JPEG
133991,Doing other things,37,0,"(100, 176)",JPEG
133992,Doing other things,37,0,"(100, 176)",JPEG
134032,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
134034,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
134074,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
134092,Stop Sign,37,14,"(100, 176)",JPEG
134094,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
134104,Doing other things,37,0,"(100, 176)",JPEG
134141,Stop Sign,37,14,"(100, 132)",JPEG
134147,Doing other things,37,0,"(100, 176)",JPEG
134169,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
134191,Doing other things,37,0,"(100, 176)",JPEG
134196,Doing other things,37,0,"(100, 176)",JPEG
134210,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
134217,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
134238,Doing other things,37,0,"(100, 176)",JPEG
134246,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
134249,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
134267,Doing other things,37,0,"(100, 132)",JPEG
134271,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
134282,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
134297,Stop Sign,37,14,"(100, 176)",JPEG
134302,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
134313,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
134320,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
134333,Doing other things,37,0,"(100, 132)",JPEG
134342,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
134360,Stop Sign,37,14,"(100, 132)",JPEG
134362,Doing other things,37,0,"(100, 132)",JPEG
134386,Doing other things,37,0,"(100, 132)",JPEG
134388,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
134407,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
134413,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
134424,Doing other things,37,0,"(100, 176)",JPEG
134446,Stop Sign,37,14,"(100, 176)",JPEG
134455,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
134466,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
134467,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
134468,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
134472,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
134473,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
134474,Doing other things,37,0,"(100, 176)",JPEG
134490,Doing other things,37,0,"(100, 176)",JPEG
134501,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
134514,Doing other things,37,0,"(100, 176)",JPEG
134515,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
134525,Doing other things,37,0,"(100, 176)",JPEG
134531,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
134554,Doing other things,37,0,"(100, 132)",JPEG
134559,Doing other things,37,0,"(100, 176)",JPEG
134569,Doing other things,37,0,"(100, 176)",JPEG
134575,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
134581,Doing other things,37,0,"(100, 176)",JPEG
134584,Doing other things,37,0,"(100, 176)",JPEG
134601,Doing other things,37,0,"(100, 176)",JPEG
134605,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
134608,Stop Sign,37,14,"(100, 176)",JPEG
134652,Stop Sign,37,14,"(100, 176)",JPEG
134665,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
134677,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
134680,Doing other things,37,0,"(100, 176)",JPEG
134689,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
134703,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
134739,Doing other things,37,0,"(100, 176)",JPEG
134743,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
134749,Doing other things,37,0,"(100, 176)",JPEG
134766,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
134803,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
134832,Doing other things,37,0,"(100, 176)",JPEG
134852,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
134854,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
134864,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
134873,Doing other things,37,0,"(100, 132)",JPEG
134877,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
134879,Doing other things,37,0,"(100, 132)",JPEG
134890,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
134904,Doing other things,37,0,"(100, 176)",JPEG
134908,Doing other things,37,0,"(100, 176)",JPEG
134914,Doing other things,37,0,"(100, 176)",JPEG
134920,Doing other things,37,0,"(100, 176)",JPEG
134931,Stop Sign,37,14,"(100, 176)",JPEG
134933,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
134940,Stop Sign,37,14,"(100, 176)",JPEG
134956,Doing other things,37,0,"(100, 176)",JPEG
134965,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
134977,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
135001,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
135011,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
135021,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
135025,Doing other things,37,0,"(100, 132)",JPEG
135031,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
135033,Stop Sign,37,14,"(100, 132)",JPEG
135035,Sliding Two Fingers Down,37,10,"(100, 100)",JPEG
135044,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
135047,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
135051,Doing other things,37,0,"(100, 176)",JPEG
135055,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
135064,Stop Sign,37,14,"(100, 176)",JPEG
135075,Stop Sign,37,14,"(100, 176)",JPEG
135093,Doing other things,37,0,"(100, 176)",JPEG
135098,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
135099,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
135105,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
135108,Doing other things,37,0,"(100, 176)",JPEG
135159,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
135166,Doing other things,37,0,"(100, 176)",JPEG
135170,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
135174,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
135193,Stop Sign,37,14,"(100, 176)",JPEG
135202,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
135206,Doing other things,37,0,"(100, 176)",JPEG
135222,Stop Sign,37,14,"(100, 176)",JPEG
135224,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
135232,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
135248,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
135250,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
135261,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
135287,Doing other things,37,0,"(100, 176)",JPEG
135292,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
135314,Doing other things,37,0,"(100, 176)",JPEG
135320,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
135342,Doing other things,37,0,"(100, 176)",JPEG
135343,Doing other things,37,0,"(100, 176)",JPEG
135347,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
135357,Doing other things,37,0,"(100, 176)",JPEG
135359,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
135373,Doing other things,37,0,"(100, 176)",JPEG
135391,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
135398,Doing other things,37,0,"(100, 176)",JPEG
135415,Doing other things,37,0,"(100, 176)",JPEG
135442,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
135451,Doing other things,37,0,"(100, 176)",JPEG
135457,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
135470,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
135476,Doing other things,37,0,"(100, 176)",JPEG
135491,Doing other things,37,0,"(100, 132)",JPEG
135504,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
135512,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
135513,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
135516,Doing other things,37,0,"(100, 176)",JPEG
135550,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
135555,Doing other things,37,0,"(100, 176)",JPEG
135565,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
135570,Doing other things,37,0,"(100, 176)",JPEG
135573,Stop Sign,37,14,"(100, 176)",JPEG
135585,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
135586,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
135590,Doing other things,37,0,"(100, 176)",JPEG
135592,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
135610,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
135620,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
135628,Doing other things,37,0,"(100, 176)",JPEG
135632,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
135662,Doing other things,37,0,"(100, 176)",JPEG
135667,Doing other things,37,0,"(100, 176)",JPEG
135680,Doing other things,37,0,"(100, 176)",JPEG
135681,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
135702,Stop Sign,37,14,"(100, 176)",JPEG
135749,Doing other things,37,0,"(100, 176)",JPEG
135763,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
135774,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
135782,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
135800,Stop Sign,37,14,"(100, 176)",JPEG
135842,Doing other things,37,0,"(100, 176)",JPEG
135855,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
135861,Doing other things,37,0,"(100, 176)",JPEG
135878,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
135884,Stop Sign,37,14,"(100, 132)",JPEG
135891,Doing other things,37,0,"(100, 176)",JPEG
135911,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
135913,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
135929,Doing other things,37,0,"(100, 176)",JPEG
135931,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
135971,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
135974,Doing other things,37,0,"(100, 176)",JPEG
135988,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
136020,Stop Sign,37,14,"(100, 176)",JPEG
136054,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
136065,Doing other things,37,0,"(100, 176)",JPEG
136067,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
136068,Doing other things,37,0,"(100, 176)",JPEG
136069,Doing other things,37,0,"(100, 176)",JPEG
136079,Stop Sign,37,14,"(100, 132)",JPEG
136082,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
136114,Doing other things,37,0,"(100, 176)",JPEG
136121,Doing other things,37,0,"(100, 176)",JPEG
136136,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
136142,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
136147,Doing other things,37,0,"(100, 176)",JPEG
136152,Doing other things,37,0,"(100, 176)",JPEG
136153,Stop Sign,37,14,"(100, 176)",JPEG
136160,Doing other things,37,0,"(100, 132)",JPEG
136185,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
136188,Stop Sign,37,14,"(100, 176)",JPEG
136192,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
136200,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
136251,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
136263,Doing other things,37,0,"(100, 176)",JPEG
136267,Doing other things,37,0,"(100, 176)",JPEG
136275,Stop Sign,37,14,"(100, 176)",JPEG
136304,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
136321,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
136324,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
136325,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
136327,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
136335,Doing other things,37,0,"(100, 132)",JPEG
136362,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
136369,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
136383,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
136389,Doing other things,37,0,"(100, 176)",JPEG
136391,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
136399,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
136407,Stop Sign,37,14,"(100, 176)",JPEG
136438,Doing other things,37,0,"(100, 176)",JPEG
136440,Doing other things,37,0,"(100, 176)",JPEG
136449,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
136452,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
136455,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
136483,Stop Sign,37,14,"(100, 176)",JPEG
136489,Doing other things,37,0,"(100, 176)",JPEG
136515,Doing other things,37,0,"(100, 176)",JPEG
136522,Doing other things,37,0,"(100, 176)",JPEG
136532,Stop Sign,37,14,"(100, 176)",JPEG
136534,Doing other things,37,0,"(100, 176)",JPEG
136535,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
136543,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
136563,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
136586,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
136625,Doing other things,37,0,"(100, 176)",JPEG
136664,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
136665,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
136666,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
136667,Stop Sign,37,14,"(100, 176)",JPEG
136711,Stop Sign,37,14,"(100, 176)",JPEG
136713,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
136804,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
136897,Doing other things,37,0,"(100, 176)",JPEG
136912,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
136914,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
136916,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
136917,Doing other things,37,0,"(100, 176)",JPEG
136920,Doing other things,37,0,"(100, 176)",JPEG
136946,Doing other things,37,0,"(100, 176)",JPEG
136952,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
136960,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
137027,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
137035,Doing other things,37,0,"(100, 176)",JPEG
137045,Stop Sign,37,14,"(100, 176)",JPEG
137049,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
137050,Stop Sign,37,14,"(100, 132)",JPEG
137088,Doing other things,37,0,"(100, 176)",JPEG
137090,Doing other things,37,0,"(100, 132)",JPEG
137107,Doing other things,37,0,"(100, 132)",JPEG
137115,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
137118,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
137130,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
137134,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
137145,Stop Sign,37,14,"(100, 176)",JPEG
137149,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
137156,Stop Sign,37,14,"(100, 176)",JPEG
137161,Doing other things,37,0,"(100, 176)",JPEG
137187,Stop Sign,37,14,"(100, 132)",JPEG
137193,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
137213,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
137233,Doing other things,37,0,"(100, 176)",JPEG
137242,Doing other things,37,0,"(100, 176)",JPEG
137255,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
137274,Stop Sign,37,14,"(100, 176)",JPEG
137280,Doing other things,37,0,"(100, 176)",JPEG
137296,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
137321,Doing other things,37,0,"(100, 176)",JPEG
137359,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
137365,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
137384,Doing other things,37,0,"(100, 176)",JPEG
137387,Doing other things,37,0,"(100, 176)",JPEG
137398,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
137409,Doing other things,37,0,"(100, 176)",JPEG
137420,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
137447,Doing other things,37,0,"(100, 176)",JPEG
137461,Doing other things,37,0,"(100, 132)",JPEG
137465,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
137499,Doing other things,37,0,"(100, 176)",JPEG
137518,Doing other things,37,0,"(100, 176)",JPEG
137537,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
137538,Doing other things,37,0,"(100, 176)",JPEG
137563,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
137567,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
137569,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
137579,Stop Sign,37,14,"(100, 176)",JPEG
137609,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
137645,Stop Sign,37,14,"(100, 132)",JPEG
137655,Doing other things,37,0,"(100, 176)",JPEG
137656,Doing other things,37,0,"(100, 176)",JPEG
137659,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
137669,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
137673,Doing other things,37,0,"(100, 176)",JPEG
137685,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
137698,Stop Sign,37,14,"(100, 176)",JPEG
137704,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
137712,Doing other things,37,0,"(100, 176)",JPEG
137714,Doing other things,37,0,"(100, 176)",JPEG
137716,Doing other things,37,0,"(100, 132)",JPEG
137745,Stop Sign,37,14,"(100, 176)",JPEG
137782,Doing other things,37,0,"(100, 132)",JPEG
